t,g,z_hat,Ω,E,v_1,L_tilde,entry_residual,λ_ii,S,z_bar,c,π_min,log_M,U,π_rat,L_tilde_a,L_tilde_x,L_tilde_E,w,r
0.0,0.007567569571503317,1.8701813671515664,0.961287221026461,0.017135224426840043,4.934389893225492,0.22487649928699982,-0.016104995938047928,0.8629973687028769,0.1030824026477981,1.3660352915488514,1.0588460572828495,0.18118410669357893,0.0,20.125091306477238,2.2072631716336315,0.09909179637803255,0.027650229480377323,0.09813447342858996,0.9354489112340046,0.027676044448125336
0.5,0.007612307540017686,1.8692447935030228,0.9599169840201307,0.017159032331214713,4.936310329550846,0.2249761774690331,-0.014181755424765186,0.8628297170778563,0.10330617301871327,1.3652607536743535,1.0581096080642063,0.1813841619607749,0.0037949736807620336,20.313082437398336,2.2078839273229787,0.09916535003478504,0.027680081779407537,0.0981307456548405,0.9349185145335013,0.02772715019193046
1.0,0.007656991084849312,1.8682998047182946,0.9585601107613855,0.017182840235589386,4.938276075563463,0.22507836554149852,-0.012213139063796064,0.8626602989683575,0.10352967117325208,1.3644954413543333,1.0573770376254743,0.18158130674987522,0.007612298469403897,20.501540940167843,2.2085158786031625,0.09923941306692233,0.027710955253673175,0.09812799722090297,0.9343944354112811,0.02777691689415502
1.5,0.007701722696958285,1.8673622482252548,0.9572165500784753,0.017206648139964056,4.9402018038265565,0.22518238613217736,-0.01028459888557709,0.862491954658651,0.10375340975069874,1.363737273148486,1.056647659923521,0.181776288163262,0.011451972776824236,20.69045942311368,2.2091448830140052,0.09931448094044229,0.027741676624122656,0.09812622856761243,0.9338752485153935,0.027825453462618638
2.0,0.007746604867304701,1.8664479714517745,0.9558862513467541,0.017230456044338725,4.942002186903345,0.22528755162562644,-0.008481586920537687,0.8623275418197518,0.10397790139033745,1.362984158090775,1.0559207942099886,0.1819698632723243,0.015314046259401757,20.879830192709502,2.2097566845089442,0.09939104638291212,0.027771065079780867,0.09812544016293347,0.9333595219707514,0.027872490116518094
2.296514385694581,0.007773334247476511,1.8659232454826413,0.9551035898165003,0.01724457481661939,4.94297582104881,0.22535017423830353,-0.007506531091321378,0.8622330702294323,0.10411159640408081,1.3625390690304362,1.0554906524179315,0.1820843072646343,0.0176149864026542,20.99234198937267,2.2101055137648187,0.09943735946706424,0.02778737892767149,0.0981254358435678,0.9330547289105193,0.027905127389235486
2.5,0.007791575739007115,1.8655663614361873,0.9545691644855303,0.0172542639487134,4.943628248841527,0.22539286142991974,-0.0068531506348179505,0.8621687705679143,0.10420283669641858,1.3622348429170184,1.0551968337324142,0.1821626241291416,0.019198608499392603,21.069646183394603,2.2103426092361644,0.09946881476232244,0.02779841416557287,0.09812563250202441,0.932846397553104,0.027937310860609514
3.0,0.007835587716727412,1.864676060276974,0.9532652399549015,0.017278071853088068,4.94531264554272,0.22549640042190075,-0.005166294406675043,0.8620082017487187,0.10442297580657997,1.3614947279194727,1.0544825675802365,0.18235344554849753,0.02310543380808184,21.259897833439148,2.2109390141638436,0.09954279308906433,0.027826801225539207,0.0981268061072972,0.9323395733349266,0.0279904711845088
3.5,0.007879310708530521,1.863780990988053,0.9519744287526651,0.017301879757462738,4.947026015222326,0.22560109211384735,-0.0034504228942768833,0.8618465372192979,0.10464166946698075,1.3607632892011916,1.0537736050489717,0.18254178048557199,0.027034147991892514,21.450575356214806,2.21154304988661,0.0996161935145542,0.027855937070810553,0.09812896152848258,0.9318386905562139,0.02803009872893103
4.0,0.007923820649832542,1.8628989059902732,0.95069668241125,0.01732568766183741,4.948660487386558,0.22571073618183915,-0.0018135641020400328,0.8616869862201648,0.1048642992913852,1.3600381821116574,1.053062962791825,0.18272740442993451,0.030984875671832317,21.64167170596136,2.2121396397824062,0.0996941414397003,0.02788449539944421,0.09813209934269465,0.9313421436209852,0.02805733241106087
4.5,0.007970193476049573,1.8620475577044848,0.9494319529946852,0.01734949556621208,4.950108191541631,0.22582909710070692,-0.00036374603438282804,0.8615327764296192,0.10509624689355757,1.3593170519776478,1.052343709455941,0.18291010431554283,0.03495827917603481,21.83318259450911,2.2127135868401155,0.09978173494056197,0.027911142005648287,0.09813622015449666,0.9308483200697998,0.028080430954270194
4.809856819414357,0.008000337831823048,1.8615431718568904,0.9486546950524708,0.017364249649264994,4.95086434322488,0.22590845814905078,0.00039350976848506747,0.8614413126628981,0.10524702293226532,1.358871118098055,1.0518906389852467,0.18302176936307632,0.03743253569472214,21.95207202956955,2.2130512002281924,0.09984308244498856,0.02792610820426346,0.09813926749979877,0.9305429484847989,0.028083616566316843
5.0,0.008019760470790985,1.8612352059125035,0.9481801930956074,0.017373303470586753,4.9513146300212165,0.22596182921294136,0.0008444540658194555,0.8613854299551834,0.10534417108785514,1.3585987857628592,1.0516073189654025,0.1830888567240629,0.03895557577871886,22.025107121735473,2.2132585127681077,0.0998852564835792,0.02793524813339368,0.09814132459596848,0.9303564577052204,0.02805872611227242
5.5,0.008074777168717188,1.8603876818490557,0.9469413558322988,0.017397111374961423,4.952695469716663,0.226125125853539,0.0022273100395224787,0.8612314949767906,0.10561935360754243,1.3578931393033002,1.0508393822826843,0.18325695166979059,0.04297901359323644,22.21744965485086,2.2138444093181677,0.10001533390725723,0.02796237861950759,0.09814741332677417,0.9298732372376421,0.028082592684797122
6.0,0.008132816841422384,1.859511256026657,0.9457153948457678,0.017420919279336096,4.954227165144284,0.22630695333120396,0.003761242022333633,0.8610720859250043,0.10590965644247928,1.3571992873623206,1.0500556515760726,0.18341744432388313,0.04703085680073353,22.410213394978182,2.214463323173804,0.10016039256047891,0.027992073736492967,0.09815448703423206,0.9293980935522905,0.028150993367328084
6.5,0.008190488761099344,1.8586383461811196,0.9445022642968518,0.017444727183710766,4.955740508565558,0.22648881105141708,0.005276795201514695,0.8609130889482993,0.10619811985031952,1.3565129453246718,1.049277941162231,0.18357595650282735,0.05111176913716267,22.603391128785994,2.215082266728359,0.10030436466269523,0.028021899955337746,0.09816254643338412,0.9289280925824585,0.028260365227309785
7.0,0.008244402199940841,1.8578013700482556,0.9433019188633748,0.017468535088085435,4.957066292241961,0.22665226632580054,0.006604514764326552,0.8607604236637361,0.10646778408871689,1.3558298100041517,1.048527910814631,0.18373812582514898,0.055220719053125165,22.796964731032062,2.215668018630895,0.10043126502801812,0.02804940903071342,0.09817159226706904,0.9284602875442142,0.02840714419218795
