t,g,z_hat,Ω,E,v_1,L_tilde,entry_residual,λ_ii,S,z_bar,c,π_min,log_M,U,π_rat,L_tilde_a,L_tilde_x,L_tilde_E,w,r
-20.0,0.007920170474460874,1.9881975410332189,0.6852422606329861,0.02,6.866777653395405,0.24226457898683534,-2.424727085781342e-13,0.8946331656513121,0.16546017207519045,1.1501440995920464,0.8715049235301864,0.258242877918452,-0.1584034094892175,12.385290141340997,1.8582891672524569,0.11338030235752639,0.020841617932341877,0.10804265869696707,0.7869702279553433,0.048258215142977776
-15.0,0.007920170474460874,1.9881975410332189,0.6852422606329861,0.02,6.866777653395405,0.24226457898683534,-2.424727085781342e-13,0.8946331656513121,0.16546017207519045,1.1501440995920464,0.8715049235301864,0.258242877918452,-0.11880255711691311,12.385290141340997,1.8582891672524569,0.11338030235752639,0.020841617932341877,0.10804265869696707,0.7869702279553433,0.048258215142977776
-10.0,0.007920170474460874,1.9881975410332189,0.6852422606329861,0.02,6.866777653395405,0.24226457898683534,-2.424727085781342e-13,0.8946331656513121,0.16546017207519045,1.1501440995920464,0.8715049235301864,0.258242877918452,-0.07920170474460875,12.385290141340997,1.8582891672524569,0.11338030235752639,0.020841617932341877,0.10804265869696707,0.7869702279553433,0.048258215142977776
-5.0,0.007920170474460874,1.9881975410332189,0.6852422606329861,0.02,6.866777653395405,0.24226457898683534,-2.424727085781342e-13,0.8946331656513121,0.16546017207519045,1.1501440995920464,0.8715049235301864,0.258242877918452,-0.039600852372304374,12.385290141340997,1.8582891672524569,0.11338030235752639,0.020841617932341877,0.10804265869696707,0.7869702279553433,0.048258215142977776
-1.0,0.007920170474460874,1.9881975410332189,0.6852422606329861,0.02,6.866777653395405,0.24226457898683534,-2.424727085781342e-13,0.8946331656513121,0.16546017207519045,1.1501440995920464,0.8715049235301864,0.258242877918452,-0.007920170474460874,12.385290141340997,1.8582891672524569,0.11338030235752639,0.020841617932341877,0.10804265869696707,0.7869702279553433,0.048258215142977776
0.0,0.008983439001834957,1.8750396625640506,0.6852422606329861,0.01586390406275609,6.866777653394278,0.23063294080772212,0.0,0.8609878482239492,0.17076479386495133,1.170671437277765,0.9006760409787912,0.2523459734692246,0.0,17.428830859208897,1.8918290267710833,0.11701525338454513,0.027918768810487753,0.08569891861268927,0.8010157754859321,0.047563224678643296
0.25,0.008991953954465485,1.8748842226662816,0.6849297163288138,0.015910626682135217,6.866777653394278,0.23082067479468046,0.0,0.860959844125699,0.17080727476427243,1.1704425652650616,0.9002802225421632,0.2523913102332647,0.002246924380903099,17.543666412908337,1.8918580349389538,0.11699097825119088,0.02791757919302144,0.08591211735046815,0.8008591729697138,0.04758185069143412
0.5,0.009000456317021155,1.8747290518920536,0.6846186699747457,0.015957074230108413,6.866777653394278,0.2310071050107162,0.0,0.860931881478499,0.17084969285200485,1.1702147817208695,0.8998868527547842,0.2524365802096673,0.004495975929726207,17.658633803260255,1.89188700205252,0.11696688948593338,0.027916425858732035,0.08612378966605078,0.8007033152230532,0.04760045406277858
0.75,0.009008946036067453,1.8745741509608123,0.6843091190320193,0.016003246626944866,6.866777653394278,0.23119223391908586,0.0,0.8609039604466363,0.17089204786156498,1.1699880854266973,0.8994959262981849,0.2524817831354357,0.006747151485831158,17.773732432717637,1.891915927933392,0.1169429867217252,0.02791530871928632,0.08633393847807432,0.8005482014122145,0.04761901960442908
1.0,0.009017423253795875,1.8744195173900673,0.684001055747582,0.016049144035865506,6.866777653394278,0.23137606441140077,0.0,0.8608760806171163,0.17093434050234296,1.1697624714057309,0.8991074344757191,0.25252692036382673,0.00900044790319442,17.888961890496347,1.8919448130012628,0.11691926936711924,0.027914227711148296,0.08654256733313323,0.8003938281318813,0.04763755936948572
1.25,0.009025888118004867,1.8742651479062722,0.6836944767452455,0.016094766341297594,6.866777653394278,0.23155859940133425,0.0,0.8608482414337743,0.17097657151170167,1.1695379382165596,0.8987213712964088,0.2525719915876421,0.011255862087969123,18.004321666793622,1.8919736578242932,0.11689573759538893,0.027913183007643914,0.08674967879830137,0.8002401943957883,0.047656071828243024
1.5,0.009034340508702865,1.8741110448542497,0.6833893777240543,0.01614011362810845,6.866777653394278,0.23173984121297864,0.0,0.8608204433534166,0.1710187402910061,1.1693144830465352,0.8983377304172949,0.25261699733425746,0.013513390918334173,18.119811253293598,1.8920024619211389,0.11687239050662232,0.027912174326562657,0.08695527637979364,0.8000872982794197,0.04767454814459333
1.75,0.009042780753412957,1.8739572018795962,0.6830857514665493,0.016185185913824774,6.866777653394278,0.23191979296185775,0.0,0.8607926852634212,0.17106084847426123,1.169092101756807,0.8979565035640252,0.2526619384918317,0.015773031333854447,18.235430179497637,1.8920312264367278,0.11684922822654625,0.027911201912500395,0.08715936282281113,0.7999351369508241,0.04769300272229217
2.0,0.009051208733186626,1.873803620974688,0.6827835958292751,0.01622998316826547,6.866777653394278,0.2320984570565226,0.0,0.8607649675565651,0.1711028954680357,1.1688707932644395,0.8975776856493296,0.25270681475006723,0.018034780271975928,18.351177901457376,1.8920599509561644,0.11682625022446598,0.027910265596699218,0.08736194123535741,0.7997837096690177,0.04771142308225068
2.25,0.00905962463899204,1.8736502986035886,0.6824829038681725,0.01627450544821766,6.866777653394278,0.2322758361833273,0.0,0.8607372896278411,0.1711448822250652,1.1686505533135403,0.8972012688365296,0.2527516271930411,0.0202986346913079,18.467053947133138,1.8920886360985854,0.11680345620313887,0.027909365424631682,0.08756301455555676,0.7996330135219648,0.04772981501948054
