t,g,z_hat,Ω,E,v_1,L_tilde,entry_residual,λ_ii,S,z_bar,c,π_min,log_M,U,π_rat,L_tilde_a,L_tilde_x,L_tilde_E,w,r
-20.0,0.007920103104839276,1.9882023541310194,0.6852432991219778,0.02,6.866777653383111,0.2422644641133731,-2.26840768391412e-12,0.8946342945001516,0.16545983596972488,1.1501442342518367,0.8715051576877296,0.25824285155077426,-0.1584020620967855,12.385140480407022,1.8582880842638692,0.11338024387207557,0.020841397804995623,0.10804282243630195,0.7869703200944465,0.04825814777335627
-15.0,0.007920103104839276,1.9882023541310194,0.6852432991219778,0.02,6.866777653383111,0.2422644641133731,-2.26840768391412e-12,0.8946342945001516,0.16545983596972488,1.1501442342518367,0.8715051576877296,0.25824285155077426,-0.11880154657258914,12.385140480407022,1.8582880842638692,0.11338024387207557,0.020841397804995623,0.10804282243630195,0.7869703200944465,0.04825814777335627
-10.0,0.007920103104839276,1.9882023541310194,0.6852432991219778,0.02,6.866777653383111,0.2422644641133731,-2.26840768391412e-12,0.8946342945001516,0.16545983596972488,1.1501442342518367,0.8715051576877296,0.25824285155077426,-0.07920103104839275,12.385140480407022,1.8582880842638692,0.11338024387207557,0.020841397804995623,0.10804282243630195,0.7869703200944465,0.04825814777335627
-5.0,0.007920103104839276,1.9882023541310194,0.6852432991219778,0.02,6.866777653383111,0.2422644641133731,-2.26840768391412e-12,0.8946342945001516,0.16545983596972488,1.1501442342518367,0.8715051576877296,0.25824285155077426,-0.03960051552419638,12.385140480407022,1.8582880842638692,0.11338024387207557,0.020841397804995623,0.10804282243630195,0.7869703200944465,0.04825814777335627
-1.0,0.007920103104839276,1.9882023541310194,0.6852432991219778,0.02,6.866777653383111,0.2422644641133731,-2.26840768391412e-12,0.8946342945001516,0.16545983596972488,1.1501442342518367,0.8715051576877296,0.25824285155077426,-0.007920103104839276,12.385140480407022,1.8582880842638692,0.11338024387207557,0.020841397804995623,0.10804282243630195,0.7869703200944465,0.04825814777335627
0.0,0.009406952871448172,1.867328214810872,0.6852432991219778,0.013981179665621119,6.866777653394309,0.22249036213040346,0.0,0.8595859711370918,0.1728776946451181,1.1715529431433935,0.9108937045684798,0.25460106237691327,0.0,17.683115095644464,1.8932834882444023,0.11846328182322259,0.02849877470404395,0.07552830560313689,0.8016189337095527,0.04904539161101315
0.25,0.009400468762096818,1.8674451768454827,0.6852419401276225,0.014010403909413481,6.866777653394309,0.222616723231731,0.0,0.8596073039415081,0.17284534557537057,1.1715384534988125,0.9107344018409372,0.2545665069427084,0.002350925462181218,17.796373228737945,1.8932613197008643,0.1184408799440963,0.02848981429837535,0.07568602898925933,0.8016090193702077,0.04902737213737108
0.5,0.009394094448788125,1.867560179998204,0.6852378632687617,0.014039869810253035,6.866777653394309,0.22274403355102307,0.0,0.8596282755173086,0.17281354427550935,1.171522047213325,0.9105725010230769,0.25453254106534184,0.004700243496702512,17.909663833685684,1.893239527610016,0.11841838382325157,0.028480893341967916,0.07584475638580357,0.8015977935957725,0.04900956948626284
0.75,0.009387831805152904,1.8676731917188283,0.6852310719553549,0.014069572668705139,6.866777653394309,0.2228722759619724,0.0,0.8596488801311518,0.1727823000930346,1.1715037306085896,0.9104080278699119,0.254499167025787,0.0070479820200902345,18.022988171511372,1.893218117874063,0.11839580070766192,0.028472014387214882,0.07600446086709556,0.8015852607117547,0.04899202601531029
1.0,0.009381678976854626,1.8677842425026088,0.6852215976471636,0.014099509721841626,6.866777653394309,0.2230014353498049,0.0,0.8596691235419858,0.1727516037767049,1.1714835248931603,0.9102410173533367,0.2544663794485917,0.009394168533343334,18.136347634523986,1.8931970844545423,0.11837312993598352,0.02846317635400106,0.07616512905982036,0.8015714352298147,0.048974737021299106
1.25,0.009375637144860633,1.867893311736655,0.6852094484633079,0.014129675535530562,6.866777653394309,0.22313148881935005,0.0,0.8596890021872258,0.17272146121833862,1.1714614387069893,0.9100715037938409,0.2544341814342914,0.011738830770380397,18.24974336399664,1.893176430999716,0.11835037717919443,0.028454381078387665,0.07632673056176795,0.8015563230617203,0.048957638390549924
