t,g,λ_ii,c,L_tilde,Ω,π_rat,L_tilde_a,L_tilde_x,L_tilde_E,r
6.0,0.008132816841422384,0.8610720859250043,1.0500556515760726,0.22630695333120396,0.9457153948457678,2.214463323173804,0.10016039256047891,0.027992073736492967,0.09815448703423206,0.04815099336732809
6.5,0.008190488761099344,0.8609130889482993,1.049277941162231,0.22648881105141708,0.9445022642968518,2.215082266728359,0.10030436466269523,0.028021899955337746,0.09816254643338412,0.04826036522730978
7.0,0.008244402199940841,0.8607604236637361,1.048527910814631,0.22665226632580054,0.9433019188633748,2.215668018630895,0.10043126502801812,0.02804940903071342,0.09817159226706904,0.048407144192187945
7.5,0.008291166430139649,0.8606200413765481,1.0478270689697888,0.22677895338870513,0.9421143137373194,2.216187141163239,0.10052518889813179,0.028072139184579344,0.098181625305994,0.04858774474041545
8.0,0.008327390723888538,0.8604979201335191,1.0471967697068176,0.22685057084819965,0.9409393873357795,2.2166060306715645,0.10057030794273913,0.02808761836057648,0.09819264454488404,0.048744255664145295
8.217598710107895,0.008339004296136859,0.8604519959080623,1.0469499862485023,0.22686006091220046,0.9404326040034078,2.2167486242373378,0.10057077005178583,0.028091480636941148,0.09819781022347347,0.04838447685792191
8.5,0.008352835957788785,0.8603939556899501,1.0465200289382433,0.22695499349337955,0.9397810551017846,2.2169442486476325,0.10056610984922276,0.028096012729763958,0.09829287091439284,0.04810173847492762
9.0,0.008379504006826214,0.8602851551393631,1.0456041506505738,0.22724822500149067,0.9386498991222721,2.2173505580753954,0.10057026954560226,0.02810715304224408,0.09857080241364433,0.04812682694190021
9.5,0.008407432513023047,0.8601727943973873,1.0446882488223028,0.22755569278551585,0.9375524320727698,2.2177832066807013,0.10058365237147388,0.02812070950077776,0.09885133091326423,0.04817530388452873
10.0,0.008434838715458283,0.8600617536660143,1.0437838732907003,0.2278674354524065,0.9364901584402732,2.2182161726726246,0.10059806261843666,0.028134714495031753,0.09913465833893811,0.04824451693713948
10.5,0.008459939853210917,0.8599569323773426,1.042902080665068,0.22817297268909645,0.9354623113575767,2.2186227920743544,0.10060509907454598,0.028147125856860987,0.09942074775768948,0.0483326541498051
